word,x_values,y_values
11.564258,11.564258,-6.4274507
13.285736,13.285736,1.9544141
14.985939,14.985939,-6.0538445
15.744885,15.744885,-7.411445
11.661006,11.661006,-6.919011
1.5952431,1.5952431,28.62943
13.62372,13.62372,-4.35179
13.45502,13.45502,-6.0599866
15.281402,15.281402,-7.527075
16.239021,16.239021,-1.4369191
15.805819,15.805819,2.5323875
16.376314,16.376314,-2.4400673
13.720047,13.720047,-1.0522054
0.8650576,0.8650576,30.538721
10.811016,10.811016,-1.3905661
12.332566,12.332566,-2.453321
12.372658,12.372658,4.665632
13.271689,13.271689,0.6515252
11.764769,11.764769,-0.82996416
12.708363,12.708363,6.683251
13.789278,13.789278,-1.1162271
17.695608,17.695608,-7.634783
14.4186535,14.4186535,-10.566304
12.197314,12.197314,2.0025575
11.467524,11.467524,31.314829
12.580315,12.580315,-3.7103758
8.91989,8.91989,2.0429475
14.19969,14.19969,-1.1505339
13.847665,13.847665,7.0935125
11.121425,11.121425,0.3950831
13.454369,13.454369,1.1530669
16.078804,16.078804,1.3435929
2.980903,2.980903,28.720114
14.942427,14.942427,0.6157163
18.304182,18.304182,-8.766444
10.881052,10.881052,1.706248
11.406453,11.406453,0.046029195
9.643664,9.643664,21.801378
14.566803,14.566803,-6.22833
14.837321,14.837321,13.014648
11.224083,11.224083,17.71316
14.624757,14.624757,-4.7711067
11.779198,11.779198,2.28286
12.25095,12.25095,-3.6780207
12.082517,12.082517,-8.216002
6.600416,6.600416,16.268393
14.212897,14.212897,-6.7868986
5.194579,5.194579,14.265221
11.8117,11.8117,-1.6916945
12.408999,12.408999,-1.894668
15.956108,15.956108,-3.0892863
10.38354,10.38354,5.6800337
15.1854105,15.1854105,8.03927
4.182301,4.182301,13.608081
14.852472,14.852472,5.1049156
16.416933,16.416933,-10.148819
14.132969,14.132969,-3.2906296
14.741397,14.741397,-3.5140703
13.077633,13.077633,6.020085
8.068323,8.068323,10.2966175
11.992657,11.992657,2.3268104
11.514489,11.514489,-3.2925777
17.314487,17.314487,-8.543517
14.861009,14.861009,3.380723
14.12379,14.12379,-7.281182
15.416391,15.416391,6.02729
14.128249,14.128249,1.2457621
6.9529095,6.9529095,27.979578
16.414528,16.414528,1.5746344
10.820898,10.820898,2.0298507
12.8252325,12.8252325,-2.123364
9.771733,9.771733,23.811768
10.544386,10.544386,4.532573
9.421809,9.421809,4.7871413
12.946162,12.946162,9.209468
11.60238,11.60238,-4.384706
11.7818165,11.7818165,-1.2913908
12.3695755,12.3695755,14.476215
13.425031,13.425031,-7.3091207
14.282559,14.282559,-8.144628
13.7598,13.7598,-7.405681
13.724126,13.724126,-6.010214
11.617172,11.617172,10.099991
10.580539,10.580539,-7.284331
13.290548,13.290548,-10.01398
15.284236,15.284236,-10.216263
14.111595,14.111595,-3.8635044
17.023932,17.023932,12.91077
13.562683,13.562683,-0.16576281
10.777074,10.777074,3.0923517
3.0992382,3.0992382,1.0688332
13.963829,13.963829,-11.143174
12.160612,12.160612,16.788593
8.4287815,8.4287815,0.749386
13.264941,13.264941,-5.0188184
14.54316,14.54316,3.0789297
14.582664,14.582664,9.313143
14.245882,14.245882,6.0497227
15.84427,15.84427,-1.866654
13.641646,13.641646,-2.012052
14.302821,14.302821,-0.549702
11.316463,11.316463,12.487731
13.243796,13.243796,1.6287436
16.636154,16.636154,10.441462
10.756273,10.756273,0.8536287
13.520088,13.520088,-1.4319347
13.503564,13.503564,3.08704
13.517875,13.517875,-0.16451862
12.090195,12.090195,0.6595417
11.088441,11.088441,-4.278913
10.93419,10.93419,-2.9203084
13.859563,13.859563,6.019584
7.413532,7.413532,7.326103
12.679876,12.679876,-8.379231
13.444557,13.444557,-0.09744474
9.640214,9.640214,8.278882
8.45867,8.45867,0.8785428
13.008529,13.008529,2.382894
13.850414,13.850414,3.840029
12.981995,12.981995,-1.4529744
14.7240505,14.7240505,-3.164151
6.514393,6.514393,9.203676
10.031759,10.031759,3.3639076
13.243184,13.243184,-6.2526364
9.962858,9.962858,-3.4960446
13.404506,13.404506,-4.0457783
11.745221,11.745221,11.601287
10.6420555,10.6420555,-0.87138027
17.591972,17.591972,-0.8999109
12.101855,12.101855,-4.863745
11.749817,11.749817,-4.1860137
12.637978,12.637978,1.7183082
14.098641,14.098641,22.566969
17.070381,17.070381,-6.517453
14.931477,14.931477,-4.074229
13.874922,13.874922,-4.7104683
14.801316,14.801316,1.8163059
13.372367,13.372367,2.810236
9.222904,9.222904,1.076013
12.076416,12.076416,2.650091
8.654269,8.654269,3.9328148
1.9365904,1.9365904,4.5194097
13.379287,13.379287,7.8662195
14.9842825,14.9842825,-5.202994
11.902444,11.902444,0.47172195
12.3725,12.3725,-2.0231383
11.273309,11.273309,0.3556586
10.319288,10.319288,-6.5952296
4.2043624,4.2043624,2.0908966
7.3878713,7.3878713,4.100181
13.787444,13.787444,-7.2207885
4.1945643,4.1945643,29.142061
10.74013,10.74013,4.6708574
13.1804495,13.1804495,-2.9465203
15.578228,15.578228,-7.1909285
15.779347,15.779347,-3.3587291
12.928594,12.928594,7.431825
12.110325,12.110325,4.9526715
14.277828,14.277828,3.4166477
12.384842,12.384842,0.0143087935
12.468465,12.468465,2.0777447
11.80028,11.80028,10.69369
15.382482,15.382482,-3.4434302
14.328609,14.328609,-5.8035192
12.375349,12.375349,13.756866
12.988882,12.988882,-7.113882
16.448494,16.448494,-2.5372782
16.308346,16.308346,-3.1114275
14.071581,14.071581,-8.067322
13.85878,13.85878,4.4052973
9.467302,9.467302,43.72015
12.206395,12.206395,0.5253334
9.268501,9.268501,-6.6072702
12.866542,12.866542,-1.6081189
14.328291,14.328291,0.039253417
12.738632,12.738632,-0.97294426
11.4942665,11.4942665,4.8796105
13.016974,13.016974,-2.7658021
13.217506,13.217506,-4.016776
11.180463,11.180463,-4.449258
15.803574,15.803574,-10.30006
13.138672,13.138672,-0.8435896
1.8825003,1.8825003,2.3375258
14.390678,14.390678,0.5282545
12.099578,12.099578,4.7826457
13.522893,13.522893,-6.0780444
